知多市歴史民俗博物館	http://savemlak.jp/wiki/%E7%9F%A5%E5%A4%9A%E5%B8%82%E6%AD%B4%E5%8F%B2%E6%B0%91%E4%BF%97%E5%8D%9A%E7%89%A9%E9%A4%A8	http://webcache.googleusercontent.com/search?q=cache:TyBzYT1aozUJ:savemlak.jp/wiki/%E7%9F%A5%E5%A4%9A%E5%B8%82%E6%AD%B4%E5%8F%B2%E6%B0%91%E4%BF%97%E5%8D%9A%E7%89%A9%E9%A4%A8+site:savemlak.jp+daterange:2455824-2455836&cd=31&hl=ja&ct=clnk
茨城県立麻生高等学校	http://savemlak.jp/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C%E7%AB%8B%E9%BA%BB%E7%94%9F%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1	http://webcache.googleusercontent.com/search?q=cache:g0-cXETpCp4J:savemlak.jp/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C%E7%AB%8B%E9%BA%BB%E7%94%9F%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1+site:savemlak.jp+daterange:2455824-2455836&cd=32&hl=ja&ct=clnk
三重県総合教育センター	http://savemlak.jp/wiki/%E4%B8%89%E9%87%8D%E7%9C%8C%E7%B7%8F%E5%90%88%E6%95%99%E8%82%B2%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC	http://webcache.googleusercontent.com/search?q=cache:SpKITj04IgsJ:savemlak.jp/wiki/%E4%B8%89%E9%87%8D%E7%9C%8C%E7%B7%8F%E5%90%88%E6%95%99%E8%82%B2%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC+site:savemlak.jp+daterange:2455824-2455836&cd=33&hl=ja&ct=clnk
茨城県立潮来高等学校	http://savemlak.jp/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C%E7%AB%8B%E6%BD%AE%E6%9D%A5%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1	http://webcache.googleusercontent.com/search?q=cache:3U5j_jeGU_YJ:savemlak.jp/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C%E7%AB%8B%E6%BD%AE%E6%9D%A5%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1+site:savemlak.jp+daterange:2455824-2455836&cd=34&hl=ja&ct=clnk
晃陽学園高等学校	http://savemlak.jp/wiki/%E6%99%83%E9%99%BD%E5%AD%A6%E5%9C%92%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1	http://webcache.googleusercontent.com/search?q=cache:GVhEXTyHZBEJ:savemlak.jp/wiki/%E6%99%83%E9%99%BD%E5%AD%A6%E5%9C%92%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1+site:savemlak.jp+daterange:2455824-2455836&cd=35&hl=ja&ct=clnk
登米市宝江ふれあいセンター	http://savemlak.jp/wiki/%E7%99%BB%E7%B1%B3%E5%B8%82%E5%AE%9D%E6%B1%9F%E3%81%B5%E3%82%8C%E3%81%82%E3%81%84%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC	http://webcache.googleusercontent.com/search?q=cache:MHzFmvfmxbMJ:savemlak.jp/wiki/%E7%99%BB%E7%B1%B3%E5%B8%82%E5%AE%9D%E6%B1%9F%E3%81%B5%E3%82%8C%E3%81%82%E3%81%84%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC+site:savemlak.jp+daterange:2455824-2455836&cd=36&hl=ja&ct=clnk
糸魚川市能生地区公民館	http://savemlak.jp/wiki/%E7%B3%B8%E9%AD%9A%E5%B7%9D%E5%B8%82%E8%83%BD%E7%94%9F%E5%9C%B0%E5%8C%BA%E5%85%AC%E6%B0%91%E9%A4%A8	http://webcache.googleusercontent.com/search?q=cache:or2g5v_4AbIJ:savemlak.jp/wiki/%E7%B3%B8%E9%AD%9A%E5%B7%9D%E5%B8%82%E8%83%BD%E7%94%9F%E5%9C%B0%E5%8C%BA%E5%85%AC%E6%B0%91%E9%A4%A8+site:savemlak.jp+daterange:2455824-2455836&cd=37&hl=ja&ct=clnk
茨城県立牛久高等学校	http://savemlak.jp/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C%E7%AB%8B%E7%89%9B%E4%B9%85%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1	http://webcache.googleusercontent.com/search?q=cache:mQaOdUuVRboJ:savemlak.jp/wiki/%E8%8C%A8%E5%9F%8E%E7%9C%8C%E7%AB%8B%E7%89%9B%E4%B9%85%E9%AB%98%E7%AD%89%E5%AD%A6%E6%A0%A1+site:savemlak.jp+daterange:2455824-2455836&cd=38&hl=ja&ct=clnk
ふじみ野市立大井中央公民館	http://savemlak.jp/wiki/%E3%81%B5%E3%81%98%E3%81%BF%E9%87%8E%E5%B8%82%E7%AB%8B%E5%A4%A7%E4%BA%95%E4%B8%AD%E5%A4%AE%E5%85%AC%E6%B0%91%E9%A4%A8	http://webcache.googleusercontent.com/search?q=cache:FWfEh4qn4JgJ:savemlak.jp/wiki/%E3%81%B5%E3%81%98%E3%81%BF%E9%87%8E%E5%B8%82%E7%AB%8B%E5%A4%A7%E4%BA%95%E4%B8%AD%E5%A4%AE%E5%85%AC%E6%B0%91%E9%A4%A8+site:savemlak.jp+daterange:2455824-2455836&cd=39&hl=ja&ct=clnk
鯖江市まなべの館	http://savemlak.jp/wiki/%E9%AF%96%E6%B1%9F%E5%B8%82%E3%81%BE%E3%81%AA%E3%81%B9%E3%81%AE%E9%A4%A8	http://webcache.googleusercontent.com/search?q=cache:_3pDtjWSDscJ:savemlak.jp/wiki/%E9%AF%96%E6%B1%9F%E5%B8%82%E3%81%BE%E3%81%AA%E3%81%B9%E3%81%AE%E9%A4%A8+site:savemlak.jp+daterange:2455824-2455836&cd=40&hl=ja&ct=clnk
堺市立人権ふれあいセンター	http://savemlak.jp/wiki/%E5%A0%BA%E5%B8%82%E7%AB%8B%E4%BA%BA%E6%A8%A9%E3%81%B5%E3%82%8C%E3%81%82%E3%81%84%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC	http://webcache.googleusercontent.com/search?q=cache:_D_AdOKnpOAJ:savemlak.jp/wiki/%E5%A0%BA%E5%B8%82%E7%AB%8B%E4%BA%BA%E6%A8%A9%E3%81%B5%E3%82%8C%E3%81%82%E3%81%84%E3%82%BB%E3%83%B3%E3%82%BF%E3%83%BC+site:savemlak.jp+daterange:2455824-2455836&cd=41&hl=ja&ct=clnk
兵庫県立教育研修所	http://savemlak.jp/wiki/%E5%85%B5%E5%BA%AB%E7%9C%8C%E7%AB%8B%E6%95%99%E8%82%B2%E7%A0%94%E4%BF%AE%E6%89%80	http://webcache.googleusercontent.com/search?q=cache:xucbygfMhAMJ:savemlak.jp/wiki/%E5%85%B5%E5%BA%AB%E7%9C%8C%E7%AB%8B%E6%95%99%E8%82%B2%E7%A0%94%E4%BF%AE%E6%89%80+site:savemlak.jp+daterange:2455824-2455836&cd=42&hl=ja&ct=clnk
糸魚川市木浦地区公民館	http://savemlak.jp/wiki/%E7%B3%B8%E9%AD%9A%E5%B7%9D%E5%B8%82%E6%9C%A8%E6%B5%A6%E5%9C%B0%E5%8C%BA%E5%85%AC%E6%B0%91%E9%A4%A8	http://webcache.googleusercontent.com/search?q=cache:fqTTs25f2ysJ:savemlak.jp/wiki/%E7%B3%B8%E9%AD%9A%E5%B7%9D%E5%B8%82%E6%9C%A8%E6%B5%A6%E5%9C%B0%E5%8C%BA%E5%85%AC%E6%B0%91%E9%A4%A8+site:savemlak.jp+daterange:2455824-2455836&cd=43&hl=ja&ct=clnk
